constituency_id,candidate_name,party_abbreviation,symbol_name
PP-133,Sohail Manzoor,Independent,Excavator 
PP-133,Syed Ibrar Hussain Shah,PPPP,Arrow 
PP-133,Syed Zahid Muzaffar Shah,Independent,Jeep 
PP-133,Shahid Manzoor,PTI,Bat 
PP-133,Malik Zulqarnain Dogar,Independent,Bucket 
PP-183,Javed Alao Ud Sajjid,PML N,Tiger 
PP-183,Muhammad Arif Lashari,Independent,Bucket 
PP-183,Muhammad Javaid,PTI,Bat 
PP-183,Faizan Akram,Independent,Sheep 
PP-183,Faisal Sajjad,Independent,Pencil 
PP-183,Farzand Naseem,TLP,Crane 
PP-183,Zia-ud-Din-Chaudhary,Independent,Bullock Cart 
PP-183,Sohail Arshad Cyhaudhar,Independent,Goat 
PP-183,Syed Saqlain-ul-Hassan,PMLO,Stag 
PP-183,Saeed Ur Rehman,Independent,Ice Cream 
PP-183,Rao Abid Javed Khan,Independent,Pitcher 
PP-183,Rana Abdul Rehman,PPPP,Arrow 
PP-183,Rana Tahir Farooq,Independent,Water Cooler 
PP-183,Raja Qamar Ud Zaman,Independent,Jeep 
PP-183,Hafiz Muhammad Yaseen,Independent,Pomegranate 
PP-183,Malik Muhammad Akram Bhatti,Independent,Tonga 
PP-199,AHAD IQBAL,Independent,Jeep 
PP-199,NAVEED ASLAM KHAN LODHI,PML N,Tiger 
PP-199,UHAMMAD YOUSAF,PPPP,Arrow 
PP-199,MUHAMMAD TAHIR SHAFI,PRHP,Iron 
PP-199,MUHAMMAD IMTIAZ,Independent,Spoon 
PP-199,MUBASHER ALI DESTGEER,APML,Eagle 
PP-199,SYED NAZIR AHMAD,MMA,Book 
PP-199,ZUBAIR AHMAD KHAN,Independent,Scooter 
PP-199,RANA TANVIR AHMAD KHAN,TLP,Crane 
PP-199,HAQ NAWAZ,Independent,Knife 
PP-199,1RSHAD IIUSSAIN,PTI,Bat 
PP-199,MUHAMMAD UMER ISHAQ,Independent,Bucket 
PP-141,Ashfaq Ahmad,TLI,Cannon 
PP-141,Munir Ahmad,Independent,Pressure Cooker 
PP-141,Mehmood Ul Haq,PML N,Tiger 
PP-141,Muhammad Wakeel,Independent,Basket 
PP-141,Muhammad Nisar,Independent,Pitcher 
PP-141,Muhammad Irfan,Independent,Tonga 
PP-141,Muhammad Rashid,Independent,Fan 
PP-141,Ghulam Rasool,MMA,Book 
PP-141,Ali Murtaza,Independent,Scooter 
PP-141,Irfan Ali,Independent,Jeep 
PP-141,Ashiq Ali CH,AATPK,Chair 
PP-141,Abid HUssain Chattah,PTI,Bat 
PP-141,Tahir Saeed,PPPP,Arrow 
PP-141,Sabahat Bhatti,Independent,Rabbit 
PP-141,Sultan Mubeen Khan,PTI N,Batsman 
PP-141,Tanveer Ahmad Nasir,Independent,Bucket 
PP-141,Asghar Ali,Independent,Jug 
PP-141,Nosheen Akbar,TLP,Crane 
PP-175,Arshad Ali,NP,Saw 
PP-175,Irfan Ali,Independent,Wrist Watch 
PP-175,Fakhar Ali,Independent,Bunch of Grapes 
PP-175,Muhammad Hussain,Independent,Sheep 
PP-175,Muhammad Tariq,Independent,Pressure Cooker 
PP-175,Muhammad Tahir Raheem,MMA,Book 
PP-175,Muhammad Imran Shareef,Independent,Fan 
PP-175,Muhammad Naeem,Independent,Jeep 
PP-175,Muhammad Muneer,Independent,Ox 
PP-175,Muhammad Yaqoob Nadeem Sethi,Independent,Bucket 
PP-175,Muzammal Masood,PTI,Bat 
PP-175,Maqbool Ahmad,PPPP,Arrow 
PP-175,Ateeq Ur Rehman,Independent,Pencil 
PP-175,Abdul Ghani,APML,Eagle 
PP-175,Amjad Ali,TLP,Crane 
PP-175,Javed Mehmood,RPL,Tortoise 
PP-175,Chaudhary Deen Muhammad,Independent,Bottle 
PP-175,Hafiz Muhammad Faisal Mehmood,AATPK,Chair 
PP-175,Hassan Ali Khan,Independent,Lock 
PP-175,Rizwan Ahmad,Independent,Pickup 
PP-175,Sarfaraz Ahmad Khan Rai,Independent,Telephone 
PP-175,Shahid Masood,Independent,Tonga 
PP-175,Shakeel Ahmad Mumtazi,Independent,Gun 
PP-175,Shaukat Ali,Independent,Pitcher 
PP-175,Abdul Subhan,Independent,Mobile Phone 
PP-175,Malik Ahmad Saeed Khan,PML N,Tiger 
PP-235,Asif Saeed,PML N,Tiger 
PP-235,Mian Shehzad Sajjad Sandhal,Independent,Gun 
PP-235,Muhammad Nawaz,Independent,Pitcher 
PP-235,Muhammad Ali Raza Khan Khakwani,PTI,Bat 
PP-235,Muhammad Abbas Khan,Independent,Bucket 
PP-235,Muhammad Rizwan Hussain,TLP,Crane 
PP-235,Ghazanfar Abbas,Independent,Pomegranate 
PP-235,Ali Raza Khan,PPPP,Arrow 
PP-235,Safdar Abbas Khan,PAR,Jharoo 
PP-235,Saeed Ahmed Khan Manais,Independent,Tooth Brush 
PP-235,Rana Muhammad Khalid Khan,MMA,Book 
PP-235,Mian Majid Nawaz,Independent,Ice Cream 
PP-222,Haji Muhammad Bukhsh,Independent,Bucket 
PP-222,Nisar Ahmad,Independent,Charpai 
PP-222,Mehdi Abbas Khan,PML N,Tiger 
PP-222,Malik LaL Muhammad,Independent,Lock 
PP-222,Malik Ghulam Abbas,PTI,Bat 
PP-222,Muhammad Yousaf,Independent,Pencil 
PP-222,Muhammad Akram,Independent,Jeep 
PP-222,Muhammad Asif Raza,Independent,Ox 
PP-222,Qari Muhammad Qasim,TLP,Crane 
PP-222,Faheem Raza,PPPP,Arrow 
PP-222,Rana Shahzaib Ahmad Noon,Independent,Match Box 
PP-222,Naghma Mushtaq,Independent,Knife 
PP-172,ASIF ALI SINDHU,Independent,Pressure Cooker 
PP-172,TARIQ SAEED,Independent,Bullock Cart 
PP-172,AQIL UMER,Independent,Basket 
PP-172,ABDUL RASHEED BHATTI,Independent,Bucket 
PP-172,ABDUL QADEER KHAN,Independent,Transformer 
PP-172,MUHAMMAD AKHTER RASOOL,PPPP,Arrow 
PP-172,MUHAMMAD ARSHAD,TLP,Crane 
PP-172,MUHAMMAD IQBAL AKHTER,Independent,Dhol 
PP-172,MUHAMMAD JAVED,Independent,Pomegranate 
PP-172,MUHAMMAD RASHEED,Independent,Bottle 
PP-172,MUHAMMAD SHAHID KHAN,Independent,Sun Flower 
PP-172,MUHAMMAD GHAFOOR,PPP SB,Fist 
PP-172,MUHAMMAD MIRZA JAVED,PML N,Tiger 
PP-172,MUHAMMAD SAFDAR ALI,Independent,Apple 
PP-172,MUZAMIL NOOR,Independent,Waist Coat 
PP-172,SHEIKH REHMAT ALI,MMA,Book 
PP-172,SHEHZAD NAZEER,Independent,Jeep 
PP-172,SHARAFAT ALI SANDHU,Independent,Door 
PP-172,IFTIKHAR UL HASSAN,Independent,Air Conditioner 
PP-172,JAMEEL ASGHAR BHATTI,Independent,Scooter 
PP-172,CH ASHFAQHUSSAIN,Independent,Pencil 
PP-172,CH AMIR IQBAL SANDHU,Independent,Goat 
PP-172,CH ABDUL SHAKOOR KHAN,Independent,Water Cooler 
PP-172,CH GULZAR AHMED,Independent,Slate 
PP-172,CH MUHAMMAD ISHRAT,Independent,Combat Tank 
PP-172,KHALID MEHMOOD,PTI,Bat 
PP-172,SAJJAD HUSSAIN,Independent,Pitcher 
PP-172,SARDAR ADIL UMAR,Independent,Lock 
PP-172,SAADAT NASREEN,Independent,Hammer 
PP-172,SAAD MANZOOR,Independent,King 
PP-172,SALAMAT ALI,Independent,Hanger 
PP-172,SHABBIR AHMED,Independent,Ox 
PP-172,MIAN MUHAMMAD IQBAL TAHIR,Independent,Revolver 
PP-230,Usama Ahmad,Independent,Tandoor 
PP-230,Muhammad Imran Irshad,Independent,Knife 
PP-230,Muhammad Shehzad,Independent,Well 
PP-230,Muhammad Arshad,Independent,Bucket 
PP-230,Muhammad Arshad,Independent,Bucket 
PP-230,Kashif Ali Raza,Independent,Gun 
PP-230,Farooq Ahmad,Independent,Apple 
PP-230,Ghulam Mustafa,Independent,Bottle 
PP-230,Abdul Majeed,TLP,Crane 
PP-230,Abdul Hameed Bhatti,Independent,Television 
PP-230,Aleesha Iftikhar,PTI,Bat 
PP-230,Chaudhry Ehsan-ullah-Cheema,Independent,Pencil 
PP-230,Tosif Majeed Chaudry,MMA,Book 
PP-230,Irshad Ahmed,Independent,Pitcher 
PP-230,Muhammad Younas,Independent,Jeep 
PP-208,Babar Hussain Abid,PML N,Tiger 
PP-208,Amir Hussain,Independent,Pencil 
PP-208,Maqsood Alam,Independent,Sheep 
PP-208,Muhammad Yousaf Khan,Independent,Bucket 
PP-208,Muhammad Jamshaid Shouka,PTI,Bat 
PP-208,Muhammad lqbal,Independent,Ox 
PP-208,Syed Tabassum Hussain Shah Gillani,Independent,Pitcher 
PP-208,Shabbir Ahmad,TLP,Crane 
PP-267,AWAIS SHAFIQ,Independent,Knife 
PP-267,MUHAMMAD MAJEED,Independent,Bucket 
PP-267,MUHAMMAD RAMZAN,AATPK,Chair 
PP-267,MUHAMMAD HAFEEZ,Independent,Jeep 
PP-267,MUHAMMAD AKRAM,PTI N,Batsman 
PP-267,SIDIQUE AHMAD,Independent,Pressure Cooker 
PP-267,SHOUKAT DAWOOD,Independent,Tooth Brush 
PP-267,SALMAN MEHMOOD KHAN,Independent,Basket 
PP-267,SAJJAD AHMED,PTI,Bat 
PP-267,RANA TARIQ MEHMOOD KHAN,PPPP,Arrow 
PP-267,HAFIZ ASIF RASHEED,Independent,Railway Engine 
PP-267,CH MUHAMMAD SHAFIQ ANWAR,PML N,Tiger 
PP-267,NOMAN KHALID,TLP,Crane 
PP-249,Mehmood ul Hassan,TLP,Crane 
PP-249,Farzana Raoof,PTI,Bat 
PP-249,Ghulam Murtaza,Independent,Tonga 
PP-249,Emanuel,Independent,Scooter 
PP-249,Khalid Mahmood Jajja,PML N,Tiger 
PP-249,Haider Ali Khalid,Independent,Pitcher 
PP-249,Basharat Ali,Independent,Jeep 
PP-249,Ehsan ul Haque,PML,Tractor 
PP-265,AHMAD ALI,PAR,Jharoo 
PP-265,MUHAMMAD ARSHAD KHAN LEGHARI,Independent,Screw Driver 
PP-265,AOUN MUHAMMAD KHAN LEGHARI,Independent,Pencil 
PP-265,SHOKAT ALI,AATPK,Chair 
PP-265,RAIZ NABEEL AHMAD,PPPP,Arrow 
PP-265,RANA NABI AHMAD,PTI N,Batsman 
PP-265,RASHID ALI,Independent,Tooth Brush 
PP-265,HAFIZ ABDUL MAJEED,Independent,Loudspeaker 
PP-265,JAM ALLAH YAR WALANA,PTI,Bat 
PP-265,TASNEEM KHURSHEED,MMA,Book 
PP-265,BALQEES BIBI,TLP,Crane 
PP-265,MUHAMMAD SAFDAR KHAN LEGHARI,PML N,Tiger 
PP-98,ASIF ALI,Independent,Television 
PP-98,MUHAMAMD AFZAL SHAD,Independent,Bench 
PP-98,MUHAMMAD AKRAM,TLP,Crane 
PP-98,MUHAMMAD PERVAIZ,Independent,Bucket 
PP-98,MUHAMMAD JUNAID UMER CHOUDHRY,Independent,Unknown 
PP-98,Muhamamd sajjad,Independent,Unknown 
PP-98,MUHAMAMD SHOAIB IDRESS,PML N,Tiger 
PP-98,MUHAMAMD ADIL,PST,Table Lamp 
PP-98,MUHAMAMD AZEEM ASLAM,PPPP,Arrow 
PP-98,MUHAMAMD AFZAL SHAH,PTI,Bat 
PP-98,MUBASHER IQBAL,Independent,Pencil 
PP-98,FAWAD AHMED CHEEMA,Independent,Aabshar(Water Fall) 
PP-98,ARSLAN IDRESS,Independent,Basket 
PP-98,ASHFAQ AHMED,Independent,Charpai 
PP-98,AMJAD ALI,Independent,Wrist Watch 
PP-98,TAJ DIN,Independent,Pitcher 
PP-98,JAVED AHMED,AATPK,Chair 
PP-98,KHIZAR ABBAS,Independent,Jeep 
PP-98,SHOUKAT ALI,Independent,Mobile Phone 
PP-98,IRFAN AFZAL,Independent,Hammer 
PP-98,MUHAMAMD WASEEM ASGHAR,Independent,Ox 
PP-285,Ejaz Ahmed,Independent,Water Cooler 
PP-285,Umar Asghar Khan Khitran,Independent,Sun Flower 
PP-285,Ghulam Mustafa Khan,Independent,Lock 
PP-285,Qaisar Raza Qaisrani,Independent,Gun 
PP-285,Muhammad Babar Shair Khan Laghari,TLP,Crane 
PP-285,Muhammad Zahid,Independent,Tandoor 
PP-285,Muhammad Tahir,Independent,Bucket 
PP-285,Maqsood Alam,Independent,Fan 
PP-285,Mumtaz Ahmed Qaisrani,Independent,Charpai 
PP-285,Muneer Ahmed,Independent,Bottle 
PP-285,Mehtab Ahmad,Independent,Jug 
PP-285,Abdul Majeed,PAR,Jharoo 
PP-285,Abdul Raouf,NP,Saw 
PP-285,Ameer Muhammad Zulqernain,Independent,Revolver 
PP-285,Khawaja Sheraz Mehmood,Independent,Apple 
PP-285,Khawaja Muhammad Daud Sulemani,PTI,Bat 
PP-285,Khawaja Mudassir Mehmood,Independent,Tooth Brush 
PP-285,Rashida Naseem,AATP,Mug 
PP-285,Rasheeda Begum,Independent,Fridge 
PP-285,Sardar Conficious Imam Qaiserani,Independent,Pitcher 
PP-285,Shafiq Alam,Independent,Goat 
PP-285,Shamoona Ambreen,PML N,Tiger 
PP-285,Shahzad Hanif,Independent,Wrench 
PP-285,Meer Ali Shair,Independent,Jeep 
PP-289,Muhammad Hanif,Independent,Bucket 
PP-289,Shaheena Karim,PTI,Bat 
PP-289,Sheikh Israr Ahmed,Independent,Television 
PP-289,Shiekh Usman Farooq,MMA,Book 
PP-289,Tariq Ali Khan,Independent,Pencil 
PP-289,Abdul Razaq Shahid,ATP,Tyre 
PP-289,Atta ur Rehman Faisal,PSP,Dolphin 
PP-289,Umar Adil,Independent,Cricket Stumps 
PP-289,Sardar Dost Muhammad Khan Khosa,Independent,Jeep 
PP-289,Syed Muner Hussain,TLP,Crane 
PP-289,Syed Abdul Aleem,PML N,Tiger 
PP-289,Akhwand Abdul Jalil Saad,Independent,Wrist Watch 
PP-289,Muhammad Zulqarnain,Independent,Scooter 
PP-289,Muhammad Kashif u Rehman,AATPK,Chair 
PP-289,Muhammad Ali Murad Khan,PPPP,Arrow 
PP-289,Mushtaq Khan,APML,Eagle 
PP-289,Nadir Aslam Leghari,Independent,Pitcher 
PP-289,Nouman Ahmed,Independent,Sheep 
PP-289,Hamayun Raza,Independent,Pickup 
PP-289,Ehsan Ullah,PST,Table Lamp 
PP-289,SYED AMIR FAREED,Independent,Jug 
PP-269,Azhar Abbas,PML N,Tiger 
PP-269,Nasir Abbas,PAR,Jharoo 
PP-269,Mehar Abdul Hussain Taragar,Independent,Jeep 
PP-269,Mehar Irshad Ahmed Khan,PPPP,Arrow 
PP-269,Mazhar Abbas,TLP,Crane 
PP-269,Mazhar Abbas,Independent,Water Cooler 
PP-269,Mazhar Hussain,Independent,Revolver 
PP-269,Makhdoom Syed Muzaffar Hussain,Independent,Bed 
PP-269,Muhammad Ali Raza Khokhar,Independent,Generator 
PP-269,Muhammad Sarwar,Independent,Bucket 
PP-269,Muhammad Sajid,MP,Comb 
PP-269,Muhammad Afzal,MMA,Book 
PP-269,Ghulam Murtaza Raheem,PTI,Bat 
PP-269,Ghulam Muhammad Khan,Independent,Charpai 
PP-269,Abdul Hameed,Independent,Tonga 
PP-269,Syed Ahsan Abbas Bukhari,Independent,Jug 
PP-269,Saeed ul Hassan,Independent,Gun 
PP-269,Allah Ditta,Independent,Pitcher 
PP-269,Naveed Ahmed,Independent,Basket 
PP-278,Khuda Bakhsh,Independent,Sewing Machine 
PP-278,Mian Amir Sultan Goraya,PAR,Jharoo 
PP-278,Malik Muhammad Basit Khar,Independent,Charpai 
PP-278,Malik Abdul Ahad,TLP,Crane 
PP-278,Malik Bilal Ahmad Khar,PPPP,Arrow 
PP-278,Muhammad Mohsin Raza Khar,Independent,Fork 
PP-278,Muhammad Zeeshan Gurmani,Independent,Pitcher 
PP-278,Muhammad Ayoub,Independent,Tooth Brush 
PP-278,Muhammad Akmal Khan Rao,Independent,Bucket 
PP-278,Muhammad Ibrahim Ghouri,TLI,Cannon 
PP-278,Mehboob Ali,Independent,Geyser 
PP-278,Abdul Majeed,MMA,Book 
PP-278,Saeed Ahmad,Independent,Bowl 
PP-278,Khalil u Rehman Khan Gurmani,Independent,Tonga 
PP-278,Niaz Hussain Khan,PTI,Bat 
PP-245,Haji Muhammad Hanif,Independent,Pitcher 
PP-245,Zaheer Iqbal,PML N,Tiger 
PP-245,Muhammad Asghar,PTI,Bat 
PP-245,Muhammad Asim Javed Abbasi,PPPP,Arrow 
PP-245,Muhammad Yousaf,PFP,Ship 
PP-245,Nasreen Anwar,Independent,Bucket 
PP-252,Malik Ahmed Usman Nawaz,PTI,Bat 
PP-252,Mian Kashif Akram Abbasi,Independent,Fort 
PP-252,Mian Muhammad Shoaib Owaisi,PML N,Tiger 
PP-252,Sana Habib,PML,Tractor 
PP-252,Syed Ghulam Murtaza Shah,Independent,Charpai 
PP-252,Shahrukh Malik,PPPP,Arrow 
PP-252,Kamran Malik,PQYP,Peacock 
PP-252,Muhammad Javed,Independent,Bucket 
PP-252,Muhammad Waqas Anwar,TLP,Crane 
PP-252,Munir Ahmed,AATPK,Chair 
PP-251,Rafat u Rehman Rehmani,Independent,Television 
PP-251,Syed Naseem Abbas Bukhari,PPPP,Arrow 
PP-251,Sahabzada Shah Zain Abbasi,Independent,Jeep 
PP-251,Muhammad Ijaz,TLP,Crane 
PP-251,Malik Jahanzaib Waron,PTI,Bat 
PP-251,Malik Khalid Mehmood Babar,PML N,Tiger 
PP-207,Sohail Abbas,Independent,Knife 
PP-207,Amir Hayat Hint,PML N,Tiger 
PP-207,Ghulam Shabbir,Independent,Rabbit 
PP-207,Fakhar Abbas,MMA,Book 
PP-207,Muhammad Toufceq,APMM,Giraffe 
PP-207,Muhammad Rahman Shah,Independent,Apple 
PP-207,Muhammad Iniran Haider,PPPP,Arrow 
PP-207,Muhammad Waryam,Independent,Jeep 
PP-207,Muzaffar Hussain,TLP,Crane 
PP-207,Mahar Khizar Hayat,Independent,Pencil 
PP-207,Pervaiz Akhtar,Independent,Bucket 
PP-207,Choudhry Muhammad Yasin,Independent,Goat 
PP-207,Syed Abbas Ali Shah,PTI,Bat 
PP-197,AFTAB AHMAD KHAN,Independent,Gun 
PP-197,MUHAMMAD IKRAM UL HAQ,MMA,Book 
PP-197,QASIM NADEEM,Independent,Excavator 
PP-197,ALI RAUF,APP,Aeroplane 
PP-197,SHEIKH MUHAMMAD,PTI,Bat 
PP-197,SHAHZASD MAHMOOD KHAN,TLP,Crane 
PP-197,SYED GHAZANFAR MEHDIi,Independent,Human Eye 
PP-197,SARMAD SHAFQAT,PPPP,Arrow 
PP-197,HAFIZ ZAR BAKHAT RIAZ,PST,Table Lamp 
PP-197,CHAUDHRY NAEEM NISAR ARAIN,Independent,Bucket 
PP-197,ALLAH DITTA,AATPK,Chair 
PP-197,MALIK NADEEM KAMRAN,PML N,Tiger 
PP-247,Hafiz Khair Muhammad,MMA,Book 
PP-247,Rao Tariq Mahmood,PPPP,Arrow 
PP-247,Syed Bilal Mustafa Gardezi,PTI,Bat 
PP-247,Muhammad Kazim Peerzada,PML N,Tiger 
PP-247,Muhammad Nawaz,Independent,Bucket 
PP-246,Ejaz Hussain,APML,Eagle 
PP-246,Muhammad Yousaf Akram Abbasi,TLP,Crane 
PP-246,Muhammad Usman Farooq,Independent,Pitcher 
PP-246,Muhammad Tayyab Ashiq,AATPK,Chair 
PP-246,Muhammad Aslam,Independent,Gun 
PP-246,Shafqat ur rehman,MMA,Book 
PP-246,Shakir Mirza,PPPP,Arrow 
PP-246,Sami Ullah Choudhry,PTI,Bat 
PP-246,Saleem Maseeh Gul,NP,Saw 
PP-246,Rana Muhammad Tariq Khan,PML N,Tiger 
PP-246,Mehmood Aslam,PAR,Jharoo 
PP-213,Dilshad Ali Shah,TLP,Crane 
PP-213,Malik Muhammad Ali,PML N,Tiger 
PP-213,Muhammad Safdar Iqbal,MMA,Book 
PP-213,Muhammad Amir Khan Badozai,Independent,Sheep 
PP-213,Muhammad Saleem Qureshi,Independent,Jeep 
PP-213,Muhammad Zahid,Independent,Apple 
PP-213,Abdul Naeem,Independent,'S'
PP-213,Sheikh Sadiq Hussain,Independent,Pitcher 
PP-213,Shahid Raza,PPPP,Arrow 
PP-213,Syed Muhdi UI Hussan Shah,Independent,Bucket 
PP-213,Nawabzada Waseem Khan Badozai,PTI,Bat 
PP-264,SYED USMAN MEHMOOD SON OF MAKHDOOM SYED ALI AKBAR MEHMOOD,PPPP,Arrow 
PP-264,MUHAMMAD TARIQ SON OF MUHAMMAD ISHAQ,PML N,Tiger 
PP-264,MUHAMMAD HASHMI SON OF MAKHDOOM ALLUMBERDAR HUSSAIN HASHMI,Independent,Pitcher 
PP-264,MARYAM BATOOL DAUGHTER OF JAM SONHARA,PTI,Bat 
PP-206,Shoaib Khan,Independent,Bottle 
PP-206,Mudassar Aalam,AATPK,Chair 
PP-206,Nishat Ahmad Khan,PML,Tractor 
PP-206,Noor Ur Rehman,Independent,Hud Hud 
PP-206,Muhammad Nadeem Khan,Independent,Bucket 
PP-206,Imran Pervaiz,Independent,Lock 
PP-206,Muhammad Amir Sohail,TLP,Crane 
PP-206,Shukaib Khan,Independent,Goat 
PP-206,Sheikh Ehtasham Latif,Independent,Pitcher 
PP-206,Zahoor Ahmad,PRHP,Iron 
PP-206,Abid Mahmood,Independent,Wrist Watch 
PP-206,Rana Muhammad Saleem,PTI,Bat 
PP-206,Syed Wasiq Sarjees Haider,PPPP,Arrow 
PP-206,Muhammad Younas Qamar,Independent,Gun 
PP-237,Akhtar Ali,Independent,Bucket 
PP-237,Syed ahmad Shah,TLP,Crane 
PP-237,Fida Hussain,Independent,Pitcher 
PP-237,Muhammad Tariq Usman,PTI,Bat 
PP-237,Muhammad Mashah,Independent,Tandoor 
PP-237,Mian Fazeel Ali,Independent,Rabbit 
PP-237,Waqas Ahmed,PHP,Sun 
PP-234,Rana Fakhar Islam,Independent,Pitcher 
PP-234,Muhammad Yaseen,Independent,Jeep 
PP-234,Muhammad Naeem Akhtar Khan,Independent,Sheep 
PP-234,Muhammad Muneeb Aslam,APML,Eagle 
PP-234,Muhammad Irfan,Independent,Ox 
PP-234,Muhammad Saeed Afzal Khan,Independent,Ice Cream 
PP-234,Muhammad Zahid Khan,Independent,Sparrow 
PP-234,Muhammad Saqib Khursheed,PML N,Tiger 
PP-234,Muhammad Iqbal,Independent,Bucket 
PP-234,Muhammad Afzal Khan,Independent,Tonga 
PP-234,Shahid Ameer,Independent,Apple 
PP-234,Syed Aghaz Hussain Shah,Independent,Bottle 
PP-234,Zahid Iqbal,PTI,Bat 
PP-234,Rauf Ahmed Usman,TLP,Crane 
PP-234,Narib Khurshid,Independent,Knife 
PP-209,Muhammad Asif lqbal,Independent,Brush 
PP-209,Muhammad Faisal Khan Niazi,PML N,Tiger 
PP-209,Muhammad Mushtaq,Independent,Excavator 
PP-209,Muhammad Jamil Shah,Independent,Pitcher 
PP-209,Chaudhary Muhammad Anwar Baig,PPPP,Arrow 
PP-209,Rao Muhammad Arif,Independent,Ox 
PP-209,Zafar Khan,Independent,Rabbit 
PP-209,Abdul Razzaq Khan,PTI,Bat 
PP-209,Abdul Majeed,Independent,Tooth Brush 
PP-209,Muhammad Ramzan,TLP,Crane 
PP-266,AWAIS SHAFIQUE,Independent,Basket 
PP-266,FARHAD ALI,Independent,Pencil 
PP-266,KALSOOM AKHTAR,TLP,Crane 
PP-266,MUHAMMAD ARSHAD KHAN LEGHARI,Independent,Scooter 
PP-266,MUHAMMAD AKMAL,PTI,Bat 
PP-266,MUHAMMAD AKMAL KHAN,Independent,Knife 
PP-266,MUHAMMAD SAFDAR KHAN LAGHARI,Independent,Tooth Brush 
PP-266,MUMTAZ ALI,PPPP,Arrow 
PP-266,NADEEM ABBAS CHEEMA,Independent,Bucket 
PP-266,NEHAL KHAN ABBASI,Independent,Pickup 
PP-266,AUN MUHAMMAD KHAN LEGHARI,Independent,Screw Driver 
PP-266,ALI ASGHAR,Independent,Jug 
PP-266,KHALID MEHMOOD,Independent,Pitcher 
PP-266,KHALIL UR REHMAN KHAN,Independent,Hand Pump 
PP-266,RAIS NABEEL AHMAD,Independent,Butterfly 
PP-266,ZAHID NAWAZ,Independent,Jeep 
PP-266,SHAUKAT DAUD,PML N,Tiger 
PP-266,ABDUL JABBAR,Independent,Sheep 
PP-266,ABDUL KHALIQ,AATPK,Chair 
PP-266,ABDUL MANAN GULL,Independent,Parrot 
PP-266,UZAIR AHMAD,MMA,Book 
PP-266,WAZIR AHMED,Independent,Gun 
PP-259,asif iqbal,Independent,Spade 
PP-259,MAKHDOOM HASHIM JAWAN BAKHT,PTI,Bat 
PP-259,MAKHDOOM MUHAMMAD IRTAZA,PPPP,Arrow 
PP-259,MAKHDOOM TAHIR RASHEED UD DIN,Independent,Cricket Stumps 
PP-259,MUHAMMAD IMRAN,Independent,Rabbit 
PP-259,MUHAMMAD UMAR AWAN,MMA,Book 
PP-259,MUHAMMAD ASIM,Independent,Sparrow 
PP-259,MUHAMMAD SHAHBAZ SHARIF,Independent,Bucket 
PP-259,MUHAMMAD AHSAN ABID,Independent,Charpai 
PP-259,QAMAR UD DIN KHAN,Independent,Spoon 
PP-259,GHULAM QASIM DASTI,Independent,Pitcher 
PP-259,ABDUL GHAFFAR,Independent,King 
PP-259,ABDUL HAKEEM,PAR,Jharoo 
PP-259,SOFIA SADIQ,Independent,Queen 
PP-259,SYED IBRAR HUSSAIN SHAH,Independent,Ox 
PP-259,SARDAR MUHAMMAD NAWAZ KHAN,PML N,Tiger 
PP-259,dilshad rind,PJDP,Gavel 
PP-259,NAZIR AHMED,Independent,Ice Cream 
PP-240,Mian Mumtaz Ahmed,PTI,Bat 
PP-240,Iftikhar Ali,TLP,Crane 
PP-240,Amman Ullah Sattar,Independent,Scooter 
PP-240,Ahmed Raza,Independent,Lock 
PP-240,Sajjad Ahmed,Independent,Guitar 
PP-240,Sardar Ahmed Khan,PML Z,Helicopter 
PP-240,Fazal Mahmood,Independent,Charpai 
PP-240,Ishrat Begum,Independent,Apple 
PP-240,Abid Khan,APML,Eagle 
PP-240,Ahmed Riaz,Independent,Jeep 
PP-240,Ahmed Rasheed,Independent,Tonga 
PP-240,Mian Allah Yar Mammoka,Independent,Gun 
PP-240,Muhammad Kashif Faisal,Independent,Ring 
PP-240,Muhammad Abbas,Independent,Pitcher 
PP-240,Muhammad Saeed Khan,Independent,Pickup 
PP-240,Muhammad Jameel,PML N,Tiger 
PP-240,Muhammad Ashraf Anjum,PKI,Plough 
PP-240,Asif Manzoor Mohal,Independent,Bucket 
PP-240,Ahmed Hassan Lakhwera,Independent,Rabbit 
PP-240,Sahibzada Nadeem Hassan,PHP,Sun 
PP-270,Ezan Shah,PPPP,Arrow 
PP-270,Nawabzada Muhammad Ahmed Khan Babar,Independent,Jug 
PP-270,Mehnaz Saeed,PTI,Bat 
PP-270,Mumtaz Hussain,Independent,Pitcher 
PP-270,Mazhar Hussain,Independent,Jeep 
PP-270,Muti ur Rahman,Independent,Hen 
PP-270,Muhammad Munir Akhtar,Independent,Hammer 
PP-270,Muhammad Usman,PQYP,Peacock 
PP-270,Muhammad Zahid Naeem,Independent,Pencil 
PP-270,Muhammad Ramzan Ur Rahman Qureshi,Independent,Mobile Phone 
PP-270,Muhammad Rashid Sheikh,Independent,Bottle 
PP-270,Muhammad Javaid Hassan,Independent,Bed 
PP-270,Muhammad Akram,Independent,Bullock Cart 
PP-270,Muhammad Ajmal Khan,PAR,Jharoo 
PP-270,Javaid Afzal Qureshi,Independent,Apple 
PP-270,Hamad Nawaz Khan,PML N,Tiger 
PP-270,Zulfiqar Hussain Dogar,Independent,Rabbit 
PP-270,Sohail Alam,Independent,Bucket 
