constituency_id,candidate_name,party_abbreviation,symbol_name,votes
PP-162,RANA GHAZANFER ALI,Independent,Butterfly,- 
PP-162,MUZAFFAR HUSSAIN,TLP,Crane,- 
PP-162,SHAHID MEHMOOD,AATPK,Chair,- 
PP-135,Umer Aftab,PTI,Bat,50831 
PP-135,Muhammad Hassan Riaz,PML N,Tiger,40540 
PP-135,Muhammad Umar Afzal,TLP,Crane,8641 
PP-135,Tehseen Raza,Independent,Sheep,1752 
PP-135,Muhammad Bilal Alam,PTI N,Batsman,841 
PP-135,Javed Iqbal,Independent,Jeep,397 
PP-135,Abdul Khaliq,APML,Eagle,217 
PP-135,Ch.Liaqat Ali,Independent,Ox,198 
PP-135,Ijaz Ahmad Sehole,Independent,Bucket,66 
PP-135,Ch Muhammad Shahid Iqbal,Independent,Bowl,47 
PP-135,Ch Manzoor Ali Shad,PFM,Date Tree,44 
PP-163,BILAL ASLAM,PTI,Bat,30403 
PP-163,NASIR AHMED,PML N,Tiger,13969 
PP-163,RANA MUHAMMAD IMRAN,TLP,Crane,3493 
PP-163,MUDASSAR YOUSAF,Independent,Revolver,420 
PP-163,ASHRAF MASIH,Independent,Jeep,212 
PP-163,ABDUL JABBAR ASLAM,Independent,Ox,139 
PP-163,KHALID MEHMOOD,APML,Eagle,93 
PP-163,MUHAMMAD AKRAM,Independent,Butterfly,58 
PP-163,FAISAL SAUD BHATTI,Independent,Telephone,43 
PP-163,ALI IMTIAZ,Independent,Cricket Stumps,29 
PP-163,ASAD AYUB,Independent,Bell,26 
PP-163,MUHAMMAD TALHA SIDHU,Independent,Fan,21 
PP-163,FAHEEM AHMED KHAN LODHI,Independent,Knife,- 
PP-163,ABDUR RASHEED,AATPK,Chair,- 
PP-163,MUHAMMAD SHEHBAZ SON OF MUHAMMAD SULEMAN,Independent,Bucket,- 
PP-163,MUHAMMAD SHEHBAZ SON OF MUHAMMAD SHARIF,Independent,Apple,- 
PP-163,MUHAMMAD AHMED BHATTI,Independent,Gun,- 
PP-163,KHURRAM SHEHZAD,Independent,Lock,- 
PP-163,EJAZ AHMED,Independent,Dhol,- 
PP-145,GHAZALI SALEEM BUTT,PML N,Tiger,47344 
PP-145,MALIK MUHAMMAD ASIF JAVAID,PTI,Bat,27912 
PP-145,MUHAMMAD GHAFOOR,TLP,Crane,13137 
PP-145,MAHAD QAISER BUTT,Independent,King,4386 
PP-145,SHAHBAZ MEHMOOD BHATTI,PPPP,Arrow,1603 
PP-145,BABAR FAROOQ,MMA,Book,1338 
PP-145,MUHAMMAD SHAHZAD MALIK,Independent,Apple,162 
PP-145,SYED RASHID RIAZ,Independent,Scooter,161 
PP-145,INAM ULLAH KHAN,Independent,Jeep,146 
PP-145,RAO MUHAMMAD IRSHAD,Independent,Mobile Phone,50 
PP-145,NAZIR KHAN,TJP,Laptop,47 
PP-145,IMRAN ALI GORAYA,Independent,Basket,44 
PP-145,CHAUDHRY IFTIKHAR YOUSAF,Independent,Television,35 
PP-145,MIAN Mehmood AHMAD,Independent,Bucket,35 
PP-145,MUHAMMAD IMRAN KHAN,Independent,Bowl,18 
PP-145,MUHAMMAD RASHID MINHAS,Independent,Excavator,- 
PP-158,ABDUL ALEEM KHAN,PTI,Bat,52299 
PP-158,RANA AHSAN,PML N,Tiger,45228 
PP-158,AZHAR IQBAL,TLP,Crane,6273 
PP-158,ARIF ZAFAR,PPPP,Arrow,1410 
PP-158,MIAN SALEEM RAZA,Independent,Jeep,67 
PP-158,ISMAT KARIM,NP,Saw,40 
PP-158,SHAHID SARWAR,Independent,Sun Flower,37 
PP-158,MAJID ZAHOOR,Independent,Table,36 
PP-158,MIAN MUHAMMAD AKRAM USMAN,Independent,Mobile Phone,19 
PP-158,MIAN MUHAMMAD USMAN,Independent,Jug,19 
PP-158,ATTIQ UR REHMAN,Independent,Ox,- 
PP-158,FAROOQ TAHIR CHISTI,Independent,Computer,- 
PP-158,HINA PERVAIZ BUTT,Independent,Handbag,- 
PP-158,WAQAS RAJA,Independent,Sheep,- 
PP-134,Rai Muhammad Aslam Khan,PTI,Bat,26130 
PP-134,Agha Ali Haider,PML N,Tiger,22461 
PP-134,Jameel Hassan Khan,Independent,Bucket,16686 
PP-134,Asghar Ali,TLP,Crane,15432 
PP-134,Rana Muhammad Zulqarnain Khan,Independent,Pitcher,11422 
PP-134,Rana Muhammad Arif,AATPK,Chair,1405 
PP-134,Allah Tawakal,Independent,Sheep,1399 
PP-134,Rana Shaheen Ikhlaq,Independent,Excavator,997 
PP-134,Rana Saeed Jameel,Independent,Sun Flower,432 
PP-134,Riffat Shaheen,Independent,Sewing Machine,98 
PP-134,Chaudhary Muhammad Awais Bawar,Independent,Rabbit,- 
PP-134,Abdul Khaliq,Independent,Pressure Cooker,- 
PP-134,Sheikh Muhammad Iqbal Babar,PPPP,Arrow,- 
PP-134,Riaz Ahmad Shahid,PTI N,Batsman,- 
PP-134,Agha Muhammad Ali Haider,MQM Pakistan,Kite,- 
PP-134,Muhammad Farukh Hayat,Independent,Ox,- 
PP-130,Shahbaz Ahmad,PTI,Bat,63347 
PP-130,Muhammad Auan Abbas,Independent,Bucket,22774 
PP-130,Nazar Abbas,PAR,Jharoo,2023 
PP-130,Muhammad Muzaffar,TLP,Crane,1774 
PP-130,Muhammad Rafique,APML,Eagle,712 
PP-130,Mahr Allah Nawaz,AATPK,Chair,308 
PP-130,Muhammad Umar Shafi,MP,Comb,- 
PP-174,Muhammad Naeem Safdar,PML N,Tiger,55470 
PP-174,Muhammad Maqsood Sabir Insari,PTI,Bat,24822 
PP-174,Shabir Ahmad,PPPP,Arrow,7315 
PP-174,Hafiz Muhammad Shahid,Independent,Bucket,4876 
PP-174,Muhammad Jawad,Independent,Lock,4777 
PP-174,Syed Muhammad Zuhair Shah Hamdani,MMA,Book,2310 
PP-174,Abdul Hannan Sabir,Independent,Ox,738 
PP-174,Asif Hashim,RPL,Tortoise,469 
PP-174,Safdar ALi,Independent,Pencil,201 
PP-174,Muhammad Ishfaq,Independent,Tonga,133 
PP-174,Asif Ali,Independent,Scooter,96 
PP-174,Usman Safdar,Independent,Cricket Stumps,39 
PP-174,Muhammad Hamad,Independent,Jeep,- 
PP-174,Muhammad Ashraf S/O Muhammad Ramzan,Independent,Bottle,- 
PP-174,Muhammad Ashraf S/O Muhmammad Din,Independent,Hammer,- 
PP-174,Fayyaz-Ur-Rehman,Independent,Bowl,- 
PP-174,Rosy Tabassum,NP,Saw,- 
PP-174,Manzoor Ahmad Insari,TLP,Crane,- 
PP-151,MIAN MUHAMMAD ASLAM IQBAL,PTI,Bat,65830 
PP-151,BAQIR HUSSAIN,PML N,Tiger,51971 
PP-151,MUHAMMAD FAISAL,TLP,Crane,8153 
PP-151,SHAHID NAVEED MALIK,MMA,Book,1491 
PP-151,HAIDER ABBAS,Independent,Jeep,130 
PP-151,SAJJAD AHMED SOHAIL,Independent,Cricket Stumps,71 
PP-151,ABDUL RASHEED ZAI,APML,Eagle,55 
PP-151,UMAIR TAJAMAL,Independent,King,32 
PP-151,BAJJASH KHAN NIAZI,Independent,Bucket,25 
PP-151,HASSAM MUNIR,Independent,Butterfly,16 
PP-151,MUHAMMAD AKRAM DOGGAR,PPPP,Arrow,- 
PP-151,SULMAN HUSSAIN SULTANI,Independent,Sun Flower,- 
PP-151,SYEDA TAHIRA SHERAZI,AATPK,Chair,- 
PP-157,KHAWAJA SALMAN RAFIQUE,PML N,Tiger,18143 
PP-157,MUHAMMAD SHOAIB SIDDIQUE,PTI,Bat,16097 
PP-157,MUHAMMAD IMTIAZ,TLP,Crane,5927 
PP-157,MUHAMMAD SHOAIB,AATPK,Chair,1814 
PP-157,RAJA MUHAMMAD SHABBIR KHAN,PPPP,Arrow,1415 
PP-157,ASGHAR ALI,Independent,Combat Tank,290 
PP-157,MUHAMMAD TAJAMUL HUSSAIN,Independent,Hammer,55 
PP-157,ALI IMTIAZ,Independent,Charpai,51 
PP-157,MUHAMMAD ALI,Independent,Bucket,34 
PP-157,HAMID SARWAR,Independent,Apple,32 
PP-157,MUHAMMAD WAHEED GUL,Independent,Ghulail,32 
PP-157,SYED FARHAT HUSSAIN BUKHARI,Independent,Bottle,29 
PP-157,AHMED FAROOQ,Independent,Gun,28 
PP-157,HAFIZ AMEER UL ISLAM,Independent,Jug,25 
PP-157,ABBAD MAHMOOD QURESHI,Independent,Calculator,25 
PP-157,ALI EJAZ MEER,Independent,Scooter,- 
PP-157,SIKANDER ALI SHAH,Independent,Jeep,- 
PP-99,ALI AKHTER,PTI,Bat,49159 
PP-99,AKBAR ALI,PML N,Tiger,43735 
PP-99,SOHAIL IQBAL,AATPK,Chair,5500 
PP-99,KASHIF HUSSAIN ATTARI QADRI,PST,Table Lamp,2666 
PP-99,MIAN ABU BAKAR HAMZA,PPPP,Arrow,1882 
PP-99,MUHAMMAD YASIN,Independent,Unknown,144 
PP-99,FAYYAZ AHMAD,Independent,Fort,56 
PP-99,TALHA ZAFAR,Independent,Window,52 
PP-99,CHAUDHRY MUAHMAMD ASHRAF,Independent,Gas Cylinder,- 
PP-99,SANA ULLAH QAMAR BAJWA,Independent,Apple,- 
PP-99,MUHAMMAD AKRAM CHAUDHRY,Independent,Bucket,- 
PP-99,HAJI MUHAMAMD RIZWAN,Independent,Jeep,- 
PP-99,MUHAMAMD RAZZAQ,Independent,Unknown,- 
PP-99,MUHAMMAD SHOAIB IDRESS,Independent,Telephone,- 
PP-99,MUHAMMAD TALAL BADAR,Independent,Unknown,- 
PP-99,IRFANA AMIN,Independent,Charpai,- 
PP-99,MUHAMMAD ILYAS ZAHID,MMA,Book,- 
PP-173,SARFRAZ HUSSAIN,PTI,Bat,29686 
PP-173,IRFAN SHAFI KHOKAR,PML N,Tiger,27644 
PP-173,FAYYAZ HUSSAIN SHAH,TLP,Crane,4734 
PP-173,ZIKRULLAH MUJAHID,MMA,Book,1620 
PP-173,RUBINA SOHAIL BUTT,PPPP,Arrow,1228 
PP-173,SAGHEER HAIDER BHATTI,Independent,Sun Flower,541 
PP-173,IRFAN ALI,Independent,Hammer,167 
PP-173,MIAN MUHAMMAD JAMIL,Independent,Ox,90 
PP-173,MUHAMMAD JAHANGIR,Independent,Pencil,57 
PP-173,MUHAMMAD NAWAZ,Independent,Pickup,50 
PP-173,MIAN SAGHEER AHMAD,Independent,Tulip,48 
PP-173,AMJAD ALI,Independent,Pitcher,13 
PP-160,MIA MEHMOOD UR RASHEED,PTI,Bat,63059 
PP-160,SYED TOUSEEF HUSSAIN SHAH,PML N,Tiger,50571 
PP-160,RAZA MASOOD,TLP,Crane,6427 
PP-160,MUHAMMAD SHAFIQUE,AATPK,Chair,2015 
PP-160,SHAKEEL AHMED PASHA,PPPP,Arrow,1034 
PP-160,SAAD FARRUKH,Independent,Jeep,110 
PP-160,ASIM BUKHARI,Independent,Waist Coat,85 
PP-160,SYED AFZAL HUSSAIN NAQVI,PSP,Dolphin,82 
PP-160,MUHAMMAD MUMTAZ MALIK,Independent,King,71 
PP-160,ALLAH RAKHA KHAN,Independent,Sun Flower,63 
PP-160,MUHAMMAD AWAIS LIAQAT,Independent,Computer,47 
PP-160,SHAHBAZ GHOUS,Independent,Basket,24 
PP-160,MIAN MUHAMMAD AFFAN,Independent,Lock,17 
PP-181,Rana Muhammad Iqbal Khan,PML N,Tiger,44592 
PP-181,Rana Muhammad Aslam Khan,PTI,Bat,5266 
PP-181,Rana JAved Iqbal Khan,Independent,Ice Cream,2444 
PP-181,Muhammad Asif,AATPK,Chair,2395 
PP-181,Sardar Noor Ahmad,MMA,Book,1162 
PP-181,Rana Salman Iqbal,PTI N,Batsman,152 
PP-181,Rana Muhammad Jahandad Khan,Independent,Ox,97 
PP-181,Ghulam Muhammad,Independent,Bucket,86 
PP-181,Fiyaz Ahmad,RPL,Tortoise,- 
PP-181,Muhammad Arslan,Independent,Pitcher,- 
PP-181,Sardar Aleem Ahmad,Independent,Apple,- 
PP-181,Rana Naeem Riaz Ahmad,TLP,Crane,- 
PP-181,Rana Muhamad Nadeem Aslam,Independent,Excavator,- 
PP-181,Iftikhaar Ahmad,ATP,Tyre,- 
PP-181,Rana Mujeeb Iqbal,Independent,Roller Of Wood,- 
PP-181,Rana Umar Hasmat,Independent,Goat,- 
PP-181,Rana Sarfraz Ahmad Khan,Independent,Sheep,- 
PP-181,Hasmat Ali Khan,Independent,Tonga,- 
PP-181,Humayunn Majeed,PPPP,Arrow,- 
PP-154,CH AKHTAR ALI,PML N,Tiger,49000 
PP-154,HAFIZ MANSAB AWAN,PTI,Bat,30042 
PP-154,NADEEM ALTAF KHAN SHERWANI,TLI,Cannon,6013 
PP-154,HAQ NAWAZ KHAN,PPPP,Arrow,892 
PP-154,SHEIKH KHURRAM ROHALE,Independent,Pencil,556 
PP-154,MUHAMMAD NAEEM BHATTI,Independent,Combat Tank,547 
PP-154,MUHAMMAD AZHAR IQBAL AWAN,Independent,Sheep,490 
PP-154,MUHAMMAD TAUFEEQ,AWP,Bulb,87 
PP-154,SABTAIN ALI,Independent,Bucket,72 
PP-154,ABAID UR REHMAN,Independent,Basket,49 
PP-154,ALI ADNAN,Independent,King,49 
PP-154,MUHAMMAD QASIM,Independent,Mobile Phone,39 
PP-154,MIAN TARIQ MEHMOOD,Independent,Cricket Stumps,15 
PP-154,OMER HAYAT KHAN SAEED,Independent,'S',13 
PP-154,MUNEEB ALEEM AWAN,Independent,Rabbit,7 
PP-154,CH QAISER MEHMOOD,Independent,Computer,- 
PP-154,MUHAMMAD WAHEED GULL,Independent,Jeep,- 
PP-154,SHAFAQAT HAFEEZ,Independent,Kangaroo,- 
PP-154,MUHAMMAD BABIR IQBAL CHAUDHRY,Independent,'B',- 
PP-154,SADDAM HUSSAIN,Independent,Excavator,- 
PP-154,NADEEM AHMED,Independent,Ox,- 
PP-166,RAMZAN SIDDIQUE,PML N,Tiger,42063 
PP-166,ABDUL KARIM RAHI KALWAR,PTI,Bat,33993 
PP-166,MUHAMMAD KASHIF ALI,TLP,Crane,8431 
PP-166,MIAN TARIQ AZIZ,PPPP,Arrow,2477 
PP-166,SYED IMRAN ALEEM SHAH,Independent,Sun Flower,2277 
PP-166,ABID MEHMOOD,AAP,Wheat Bunch,452 
PP-166,KHADIJA HASSAN,Independent,Queen,418 
PP-166,YOUHANA SADIQ,APML,Eagle,280 
PP-166,QASIM MEHMOOD BUTT,Independent,Pencil,159 
PP-166,WAHID AHMAD,Independent,Flower Pot,66 
PP-166,MUHAMMAD AZEEM,Independent,Apple,36 
PP-166,FAISAL MAJEEB SHAMI,Independent,Mobile Phone,32 
PP-166,MIAN ABDUL RAZZAQ,Independent,Basket,30 
PP-166,MUHAMMAD AMJAD KHAN,Independent,Lock,17 
PP-166,MUHAMMAD ALI,Independent,Key Chain,14 
PP-166,MIAN MUHAMMAD SALEEM,Independent,Letter Box,10 
PP-166,Muhammad ismail,Independent,Bucket,- 
PP-166,MUHAMMAD IDRESS,Independent,Jeep,- 
PP-166,GHULAMMURTAZA SON OF GHULAMRASOOL,Independent,Telephone,- 
PP-166,GHULAM MUTAZA SON OF ALI QADIR,Independent,Medal,- 
PP-166,KHALID ISHAQ,MMA,Book,- 
PP-166,AKHTER HUSSAIN,Independent,Lighter,- 
PP-148,SHAHBAZ AHMED,PML N,Tiger,60608 
PP-148,MUHAMMAD AJASAM SHARIF,PTI,Bat,43220 
PP-148,MUHAMMAD BILAL AHMED,TLP,Crane,14031 
PP-148,MIRZA MUHAMMAD IDRESS,PPPP,Arrow,1224 
PP-148,MUHAMMAD NADEEM,MMA,Book,974 
PP-148,NOOR NAEEM KHAN,AATPK,Chair,903 
PP-148,SHAHID MAHMOOD,Independent,Bowl,334 
PP-148,AMIR ABBAS,Independent,Waist Coat,162 
PP-148,KHURRAM SHAHEEN BUTT,Independent,Pencil,95 
PP-148,AKHLAQ AHMAD,Independent,Apple,74 
PP-148,ALI ADNAN,Independent,Jeep,54 
PP-148,MUHAMMAD AYAZ KHAN,Independent,Jug,25 
PP-148,ALA U DIN,Independent,Fan,18 
PP-148,CHAUDHRY MUHAMMAD NAWAZ,Independent,Television,16 
PP-148,MIAN MUHAMMAD USMAN,Independent,Mobile Phone,9 
PP-148,MIAN MUHAMMAD AKRAM USMAN,Independent,Bridge,- 
PP-150,BILAL YASEEN,PML N,Tiger,56035 
PP-150,CHAUDHRY MUHAMMAD ASGHAR,PTI,Bat,37310 
PP-150,MUHAMMAD AMIR SON OF MUHAMMAD DIN,TLP,Crane,8227 
PP-150,MUHAMMAD AMIR SON OF MUHAMMAD ASHRAF,AATPK,Chair,1830 
PP-150,CH MUHAMMAD MANSHA PRINCE,PPPP,Arrow,1722 
PP-150,JABRAN BIN SALMAN,MMA,Book,1570 
PP-150,SARFRAZ,Independent,Dhol,602 
PP-150,MUHAMMAD NAZAR UD DIN,Independent,Ox,201 
PP-150,MUHAMMAD AKRAM,Independent,Jeep,116 
PP-150,NIZAM ALAM,APML,Eagle,108 
PP-150,MAVRA KHAR,PSP,Dolphin,39 
PP-150,MALIK MUHAMMAD YOUNAS,AAP,Wheat Bunch,25 
PP-150,ARSLAN ASGHAR,Independent,Wrist Watch,20 
PP-150,ASIF SHAHAB,Independent,Jug,8 
PP-150,IMRAN ALI GORAYA,Independent,Television,5 
PP-141,Mehmood Ul Haq,PML N,Tiger,37390 
PP-141,Abid HUssain Chattah,PTI,Bat,27642 
PP-141,Sabahat Bhatti,Independent,Rabbit,16877 
PP-141,Nosheen Akbar,TLP,Crane,10042 
PP-141,Tanveer Ahmad Nasir,Independent,Bucket,4503 
PP-141,Tahir Saeed,PPPP,Arrow,4056 
PP-141,Ghulam Rasool,MMA,Book,3515 
PP-141,Ashiq Ali CH,AATPK,Chair,2794 
PP-141,Muhammad Wakeel,Independent,Basket,2517 
PP-141,Irfan Ali,Independent,Jeep,1725 
PP-141,Asghar Ali,Independent,Jug,683 
PP-141,Ashfaq Ahmad,TLI,Cannon,493 
PP-141,Muhammad Irfan,Independent,Tonga,392 
PP-141,Ali Murtaza,Independent,Scooter,215 
PP-141,Muhammad Nisar,Independent,Pitcher,157 
PP-141,Sultan Mubeen Khan,PTI N,Batsman,110 
PP-141,Muhammad Rashid,Independent,Fan,97 
PP-141,Munir Ahmad,Independent,Pressure Cooker,29 
PP-168,KHAWAJA SAAD RAFIQUE,PML N,Tiger,34114 
PP-168,MUHAMMAD FAYYAZ BHATTI,PTI,Bat,14940 
PP-168,SAJID MAHMOOD,TLP,Crane,9408 
PP-168,MUHAMMAD MAQBOOL,PPPP,Arrow,2424 
PP-168,MUHAMMAD ISHTIAQ AHMED,AATPK,Chair,820 
PP-168,ZAR AFSHAN FARHEEN,MMA,Book,461 
PP-168,MUHAMMAD SHEHBAZ,Independent,Jeep,256 
PP-168,AKHTER HUSSAIN,Independent,King,100 
PP-168,MUHAMMAD BABAR,Independent,Bell,87 
PP-168,ABDUL JABBAR,NP,Saw,40 
PP-168,RAMZAN SIDDIQUI,Independent,Leaf,28 
PP-168,NOOR MUHAMMAD,Independent,Lock,23 
PP-168,ATTA MUHAMMAD,Independent,Jug,18 
PP-168,MIAN MUHAMMAD USMAN,Independent,Apple,11 
PP-168,MUHAMMAD ASIF,Independent,Mobile Phone,7 
PP-178,Sheikh Alla Uddin,PML N,Tiger,37320 
PP-178,Humble Sanaa Kareemi,Independent,Lock,28693 
PP-178,Zahid Qayyum Khan,PTI,Bat,27806 
PP-178,Syed Haider Abbas Sherazi,TLP,Crane,13673 
PP-178,Mohsin Ali Jahangir,AATPK,Chair,4248 
PP-178,Akhtar Hussain,Independent,Sheep,1098 
PP-178,Rao Abid Qayyum,Independent,Ox,812 
PP-178,Zaeem Ud Din Abid,Independent,Loudspeaker,312 
PP-178,Amjad Iqbal,Independent,Tonga,253 
PP-178,Ejaz Ahmad,PTI N,Batsman,218 
PP-178,Mian Saifullah Aziz,Independent,Pitcher,197 
PP-178,Sheikh Muhammad Omer,Independent,Apple,130 
PP-178,Rana Muhammad Ibad Khan,Independent,Pomegranate,56 
PP-178,Chaudhary Munir Ahmad,Independent,Jeep,- 
PP-178,Muhamad Irshad Khan,PPPP,Arrow,- 
PP-178,Muhammad Hafeez,Independent,Jug,- 
PP-188,Mian Yawar zaman,PML N,Tiger,54760 
